date,basket_id,user_id,item_id
2,26996870743,2305,1078317
2,26996870743,2305,1096261
2,26996870743,2305,1101449
2,26996870743,2305,1102067
2,26996870743,2305,1109352
2,26996870743,2305,1116050
2,26996870743,2305,5978656
2,26996870743,2305,7441419
1,26996955143,1916,826784
1,26996955143,1916,855421
1,26996955143,1916,885290
1,26996955143,1916,918199
1,26996955143,1916,920112
1,26996955143,1916,922736
1,26996955143,1916,923967
1,26996955143,1916,932813
1,26996955143,1916,971949
1,26996955143,1916,981944
1,26996955143,1916,1008673
1,26996955143,1916,1012307
1,26996955143,1916,1028685
1,26996955143,1916,1066185
1,26996955143,1916,1076161
1,26996955143,1916,1097761
1,26996955143,1916,1102651
1,26996955143,1916,5979533
1,26996955143,1916,6391038
1,26996955143,1916,6463721
1,26996955143,1916,6602368
1,26996955143,1916,7466852
1,26996955143,1916,8019273
2,26996958588,1916,869622
2,26996958588,1916,876504
2,26996958588,1916,1059823
2,26996958588,1916,1074499
2,26996958588,1916,1088145
2,26997020993,480,9296977
2,26997021609,480,883404
2,26997082949,271,827578
2,26997082949,271,841833
2,26997082949,271,865856
2,26997082949,271,937657
2,26997082949,271,940947
2,26997082949,271,981760
2,26997082949,271,982743
2,26997082949,271,1063439
2,26997082949,271,1105705
2,26997082949,271,1126899
2,26997082949,271,5577007
2,26997082949,271,5592348
2,26997082949,271,5978656
2,26997082949,271,6979427
2,26997082949,271,7409944
2,26997082949,271,9297127
2,26997166839,255,836051
2,26997166839,255,896617
2,26997166839,255,943088
2,26997166839,255,949620
2,26997166839,255,959022
2,26997166839,255,972931
2,26997166839,255,977268
2,26997166839,255,1068719
2,26997166839,255,1096343
2,26997166839,255,1122358
2,26997166839,255,6463461
2,26997166839,255,6533236
2,26997328096,718,825221
2,26997328096,718,834484
2,26997328096,718,903567
2,26997328096,718,924891
2,26997328096,718,962764
2,26997328096,718,985935
2,26997328096,718,997042
2,26997328096,718,998736
2,26997328096,718,1029743
2,26997328096,718,1034189
2,26997328096,718,1073745
2,26997328096,718,1085604
2,26997328096,718,1090975
2,26997328096,718,1096437
2,26997328096,718,1097001
2,26997328096,718,1115187
2,26997328096,718,1126542
2,26997328096,718,5572828
2,26997328096,718,5580793
2,26997328096,718,5979342
2,26997328096,718,9655050
2,26997328369,985,821344
2,26997328369,985,822346
2,26997328369,985,1018859
2,26997328369,985,9337729
3,27008755658,1617,844165
3,27008755658,1617,882305
3,27008755998,1617,827999
3,27008755998,1617,829291
3,27008755998,1617,834833
3,27008755998,1617,930283
3,27008755998,1617,933067
3,27008755998,1617,951590
3,27008755998,1617,972143
3,27008755998,1617,981760
3,27008755998,1617,987237
3,27008755998,1617,989069
3,27008755998,1617,1044078
3,27008755998,1617,1059508
3,27008755998,1617,1060872
3,27008755998,1617,1096036
3,27008755998,1617,1106091
3,27008755998,1617,1110916
3,27008755998,1617,1127025
3,27008755998,1617,1127624
3,27008755998,1617,6919433
3,27008801708,2371,840361
3,27008801708,2371,962007
3,27008801708,2371,1000341
3,27008801708,2371,1056855
3,27008801708,2371,1072523
3,27008801708,2371,6039639
3,27008801708,2371,6534330
3,27008809354,1130,5568489
3,27008809354,1130,9392700
3,27008810686,347,832001
3,27008810686,347,916767
3,27008810686,347,973042
3,27008810686,347,979707
3,27008810686,347,997101
3,27008810686,347,999971
3,27008810686,347,1022531
3,27008810686,347,1027200
3,27008810686,347,1027874
3,27008810686,347,1029743
3,27008810686,347,1040347
3,27008810686,347,1129461
3,27008811603,347,1043766
3,27008812718,347,5569471
3,27008813029,347,823775
3,27008813029,347,835715
3,27008813029,347,842614
3,27008813029,347,872062
3,27008813029,347,899624
3,27008813029,347,906017
3,27008813029,347,906740
3,27008813029,347,911401
3,27008813029,347,913785
3,27008813029,347,923746
3,27008813029,347,932675
3,27008813029,347,944486
3,27008813029,347,961554
3,27008813029,347,985922
3,27008813029,347,1020210
3,27008813029,347,1028944
3,27008813029,347,1037863
3,27008813029,347,1040145
3,27008813029,347,1042907
3,27008813029,347,1053690
3,27008813029,347,1076875
3,27008813029,347,1079067
3,27008813029,347,1082185
3,27008813029,347,1088508
3,27008813029,347,1110409
3,27008813029,347,1110632
3,27008813029,347,1123692
3,27008813029,347,1126456
3,27008813029,347,1126899
3,27008813029,347,1133556
3,27008813029,347,5593053
3,27008813029,347,7441424
3,27008813029,347,9487403
3,27008813029,347,9526773
3,27008817920,216,936886
3,27008817920,216,1089705
3,27008817920,216,6533936
3,27008818277,1913,981760
3,27008818277,1913,1044078
3,27008818277,1913,9798739
3,27008831267,293,851067
3,27008831267,293,997984
3,27008831267,293,1007434
3,27008831267,293,1055898
3,27008831267,293,1065875
3,27008831408,293,840361
3,27008831408,293,859662
3,27008831408,293,862728
3,27008831408,293,866227
3,27008831408,293,868548
3,27008831408,293,870735
3,27008831408,293,873331
3,27008831408,293,889774
3,27008831408,293,895241
3,27008831408,293,900243
3,27008831408,293,908283
3,27008831408,293,914318
3,27008831408,293,916312
3,27008831408,293,923849
3,27008831408,293,923972
3,27008831408,293,925275
3,27008831408,293,930955
3,27008831408,293,945954
3,27008831408,293,951590
3,27008831408,293,952841
3,27008831408,293,975644
3,27008831408,293,982960
3,27008831408,293,985999
3,27008831408,293,987734
3,27008831408,293,1014116
3,27008831408,293,1027090
3,27008831408,293,1037220
3,27008831408,293,1050482
3,27008831408,293,1052297
3,27008831408,293,1065507
3,27008831408,293,1076160
3,27008831408,293,1077373
3,27008831408,293,1082185
3,27008831408,293,1082595
3,27008831408,293,1089306
3,27008831408,293,1089818
3,27008831408,293,1091400
3,27008831408,293,1092502
3,27008831408,293,1104547
3,27008831408,293,1106523
3,27008831408,293,1110292
3,27008831408,293,1130858
3,27008831408,293,1131634
3,27008831408,293,1136848
3,27008831408,293,5567553
3,27008831408,293,5569230
3,27008831408,293,5979283
3,27008831408,293,7442008
3,27008831408,293,8119004
3,27008831408,293,9527412
3,27008831408,293,9575568
3,27008831408,293,9677513
3,27008831439,293,855468
3,27008831439,293,873380
3,27008831439,293,981760
3,27008831439,293,986394
3,27008831439,293,1013149
3,27008831439,293,1070820
3,27008831439,293,1079622
3,27008831439,293,1092032
3,27008831439,293,1133852
3,27008831439,293,6919630
3,27008831439,293,8119302
3,27008831439,293,9419779
3,27008831439,293,9798823
3,27008832359,293,910473
3,27008832359,293,978306
3,27008832359,293,1001148
3,27008832359,293,1012427
3,27008832359,293,1030342
3,27008832359,293,1080153
3,27008832359,293,1088683
3,27008832359,293,1092446
3,27008832359,293,1105549
3,27008832359,293,1113381
3,27008832359,293,5577022
3,27008832359,293,5582789
3,27008832359,293,5584007
3,27008832359,293,5586076
3,27008832359,293,9297613
3,27008832775,293,838958
3,27008832775,293,915679
3,27008832775,293,989935
3,27008832775,293,1001521
3,27008832775,293,1083770
3,27008841762,2324,849202
3,27008841762,2324,868764
3,27008841762,2324,873847
3,27008841762,2324,930187
3,27008841880,2324,825541
3,27008841880,2324,847853
3,27008841880,2324,848329
3,27008841880,2324,851716
3,27008841880,2324,852864
3,27008841880,2324,889774
3,27008841880,2324,891906
3,27008841880,2324,995785
3,27008841880,2324,1038998
3,27008841880,2324,1046262
3,27008841880,2324,1056065
3,27008841880,2324,1071019
3,27008841880,2324,1106523
3,27008841880,2324,1116601
3,27008841880,2324,5571798
3,27008841880,2324,5585510
3,27008841880,2324,8203606
3,27008843374,1345,825994
3,27008843374,1345,854852
3,27008843374,1345,856772
3,27008843374,1345,866211
3,27008843374,1345,881249
3,27008843374,1345,890986
3,27008843374,1345,904360
3,27008843374,1345,927360
3,27008843374,1345,928751
3,27008843374,1345,951590
3,27008843374,1345,977497
3,27008843374,1345,981760
3,27008843374,1345,987615
3,27008843374,1345,991397
3,27008843374,1345,992292
3,27008843374,1345,999270
3,27008843374,1345,1007929
3,27008843374,1345,1028890
3,27008843374,1345,1029743
3,27008843374,1345,1036661
3,27008843374,1345,1054683
3,27008843374,1345,1061747
3,27008843374,1345,1081518
3,27008843374,1345,1082185
3,27008843374,1345,1117393
3,27008843374,1345,1130858
3,27008843374,1345,1133378
3,27008843374,1345,9487497
3,27008843374,1345,9655653
3,27008843374,1345,9705665
3,27008846527,1016,821464
3,27008846527,1016,830973
3,27008846527,1016,839849
3,27008846527,1016,869728
3,27008846527,1016,874853
3,27008846527,1016,917174
3,27008846527,1016,928963
3,27008846527,1016,941172
3,27008846527,1016,951412
3,27008846527,1016,973374
3,27008846527,1016,981760
3,27008846527,1016,1014603
3,27008846527,1016,1017061
3,27008846527,1016,1064002
3,27008846527,1016,1077771
3,27008846527,1016,1092748
3,27008846527,1016,1110624
3,27008846527,1016,1138443
3,27008846527,1016,7025125
3,27008846527,1016,7433886
3,27008846527,1016,9570409
3,27008850617,2305,840361
3,27008850617,2305,893258
3,27008850617,2305,904268
3,27008850617,2305,908988
3,27008850617,2305,915174
3,27008850617,2305,935008
3,27008850617,2305,977654
3,27008850617,2305,982790
3,27008850617,2305,1064254
3,27008850617,2305,1079622
3,27008850617,2305,1082185
3,27008850617,2305,1086001
3,27008850617,2305,1097280
3,27008850617,2305,1104353
3,27008905909,122,6514251
3,27008911488,1238,828867
3,27008911488,1238,829323
3,27008911488,1238,833025
3,27008911488,1238,859907
3,27008911488,1238,864063
3,27008911488,1238,879922
3,27008911488,1238,888996
3,27008911488,1238,891961
3,27008911488,1238,904360
3,27008911488,1238,913623
3,27008911488,1238,935126
3,27008911488,1238,945357
3,27008911488,1238,948650
3,27008911488,1238,951197
3,27008911488,1238,976199
3,27008911488,1238,983050
3,27008911488,1238,987562
3,27008911488,1238,1011482
3,27008911488,1238,1029743
3,27008911488,1238,1035321
3,27008911488,1238,1035386
3,27008911488,1238,1047651
3,27008911488,1238,1062117
3,27008911488,1238,1066461
3,27008911488,1238,1068343
3,27008911488,1238,1077555
3,27008911488,1238,1079987
3,27008911488,1238,1095032
3,27008911488,1238,1095879
3,27008911488,1238,1106091
3,27008911488,1238,1113780
3,27008911488,1238,1130850
3,27008911488,1238,5567601
3,27008911488,1238,5578643
3,27008911488,1238,5584100
3,27008911488,1238,5591746
3,27008911488,1238,6979801
3,27008911488,1238,9570409
3,27008925887,1828,873963
3,27008925887,1828,921406
3,27008925887,1828,1042171
3,27008925887,1828,1076097
3,27008939275,1377,822667
3,27008939275,1377,825541
3,27008939275,1377,844165
3,27008939275,1377,856128
3,27008939275,1377,862732
3,27008939275,1377,878996
3,27008939275,1377,887984
3,27008939275,1377,916381
3,27008939275,1377,919423
3,27008939275,1377,923972
3,27008939275,1377,925652
3,27008939275,1377,932298
3,27008939275,1377,961554
3,27008939275,1377,961772
3,27008939275,1377,1005493
3,27008939275,1377,1024306
3,27008939275,1377,1028944
3,27008939275,1377,1043128
3,27008939275,1377,1053690
3,27008939275,1377,1055646
3,27008939275,1377,1082185
3,27008939275,1377,1096635
3,27008939275,1377,1102959
3,27008939275,1377,1116601
3,27008939275,1377,1129442
3,27008939275,1377,6463742
3,27008939275,1377,7432861
3,27008939275,1377,9396770
3,27008939275,1377,9798739
3,27008939275,1377,9798823
3,27008939275,1377,9829494
2,27008940074,2105,827683
2,27008940074,2105,896369
2,27008940074,2105,897413
2,27008940074,2105,909349
2,27008940074,2105,923746
2,27008940074,2105,941769
2,27008940074,2105,951703
2,27008940074,2105,965701
2,27008940074,2105,973476
2,27008940074,2105,999971
2,27008940074,2105,1000970
2,27008940074,2105,1024248
2,27008940074,2105,1029743
2,27008940074,2105,1055283
2,27008940074,2105,1071939
2,27008940074,2105,1078652
2,27008940074,2105,1094188
2,27008940074,2105,1106523
2,27008940074,2105,1110689
2,27008940074,2105,1122732
2,27008940074,2105,1127338
2,27008940074,2105,1134810
2,27008940074,2105,5566809
2,27008940074,2105,5566956
2,27008940074,2105,5568860
2,27008940074,2105,9420312
3,27008952267,315,957951
3,27008952267,315,1012941
3,27008952267,315,1022053
3,27008952267,315,1026118
3,27008952267,315,1028816
3,27008952267,315,1104834
3,27008952267,315,9527290
3,27008952287,315,1085604
3,27008952287,315,5565425
3,27008972386,1287,856128
3,27008972386,1287,991139
3,27008972386,1287,1014116
3,27008972386,1287,1105108
3,27008972386,1287,1122115
3,27008972386,1287,9270757
3,27008972400,1287,820165
3,27008972400,1287,866227
3,27008972400,1287,893039
3,27008972400,1287,927400
3,27008972400,1287,943116
3,27008972400,1287,944622
3,27008972400,1287,981760
3,27008972400,1287,989935
3,27008972400,1287,991139
3,27008972400,1287,993352
3,27008972400,1287,1060785
3,27008972400,1287,1082185
3,27008972400,1287,1082814
3,27008972400,1287,1100265
3,27008999539,1289,6978916
3,27009010170,480,825731
3,27009010170,480,829263
3,27009010170,480,868548
3,27009010170,480,878634
3,27009010170,480,923590
3,27009010170,480,946660
3,27009010170,480,968693
3,27009010170,480,976998
3,27009010170,480,999965
3,27009010170,480,1001745
3,27009010170,480,1019028
3,27009010170,480,1040701
3,27009010170,480,1070559
3,27009010170,480,1080853
3,27009010170,480,1082185
3,27009010170,480,1086063
3,27009010170,480,1098167
3,27009010170,480,1112238
3,27009010170,480,1131497
3,27009010170,480,5569374
3,27009010170,480,6534201
3,27009010170,480,8177622
3,27009010170,480,9570409
3,27009037220,2095,938764
3,27009037220,2095,944486
3,27009037220,2095,1032156
3,27009045265,2192,941910
3,27009045265,2192,970792
3,27009045265,2192,1028816
3,27009045265,2192,1065538
3,27009045265,2192,1088584
3,27009045265,2192,1104831
3,27009045265,2192,5566550
3,27009045265,2192,6396581
3,27009045265,2192,7440848
3,27009065728,593,846241
3,27009065728,593,866140
3,27009065728,593,1034686
3,27009065728,593,1059902
3,27009065728,593,1070661
3,27009065728,593,1106523
3,27009082349,2110,829263
3,27009082349,2110,837963
3,27009082349,2110,866211
3,27009082349,2110,876660
3,27009082349,2110,881615
3,27009082349,2110,883003
3,27009082349,2110,924691
3,27009082349,2110,979707
3,27009082349,2110,984715
3,27009082349,2110,1075271
3,27009082349,2110,1109762
3,27009082349,2110,1127831
3,27009082349,2110,1132771
3,27009082349,2110,1138467
3,27009082349,2110,5569374
3,27009082349,2110,5569471
3,27009082349,2110,6534030
3,27009082349,2110,7407182
3,27009082349,2110,9677551
3,27009082349,2110,9677690
3,27009107851,2362,833307
3,27009107851,2362,843496
3,27009107851,2362,844462
3,27009107851,2362,849274
3,27009107851,2362,883859
3,27009107851,2362,889670
3,27009107851,2362,902172
3,27009107851,2362,906202
3,27009107851,2362,906636
3,27009107851,2362,929614
3,27009107851,2362,953884
3,27009107851,2362,971431
3,27009107851,2362,974029
3,27009107851,2362,977928
3,27009107851,2362,1004596
3,27009107851,2362,1029743
3,27009107851,2362,1047441
3,27009107851,2362,1059527
3,27009107851,2362,1074271
3,27009107851,2362,1093021
3,27009107851,2362,1105938
3,27009107851,2362,1121384
3,27009107851,2362,1121581
3,27009107851,2362,1122358
3,27009107851,2362,7147317
3,27009107851,2362,7466934
3,27009107851,2362,8019642
3,27009107851,2362,8069226
3,27009107851,2362,9297154
3,27009107851,2362,9297461
3,27009107851,2362,9546982
3,27009148326,2044,948468
3,27009148326,2044,993411
3,27009148326,2044,1082185
3,27009148326,2044,6534872
3,27009172126,2336,904414
3,27009172126,2336,1089954
3,27009222177,924,826842
3,27009222177,924,859259
3,27009222177,924,865892
3,27009222177,924,869622
3,27009222177,924,883404
3,27009222177,924,895063
3,27009222177,924,896369
3,27009222177,924,915021
3,27009222177,924,995242
3,27009222177,924,1004436
3,27009222177,924,1074594
3,27009222177,924,1131488
3,27009222177,924,5591038
3,27009222177,924,7442978
3,27009222177,924,8090537
3,27009222177,924,9420312
3,27009271101,432,992202
3,27009271101,432,1038024
3,27009271101,432,6463897
3,27009291840,1116,824915
3,27009291840,1116,848015
3,27009291840,1116,943233
3,27009291840,1116,952317
3,27009291840,1116,965766
3,27009291840,1116,968417
3,27009291840,1116,982493
3,27009291840,1116,985265
3,27009291840,1116,989075
3,27009291840,1116,1015141
3,27009291840,1116,1029743
3,27009291840,1116,1106301
3,27009291840,1116,8090509
2,27009301476,304,868764
2,27009301476,304,873627
2,27009301476,304,899637
2,27009301476,304,902172
2,27009301476,304,948298
2,27009301476,304,985386
2,27009301476,304,992814
2,27009301476,304,999714
2,27009301476,304,1028995
2,27009301476,304,1029743
2,27009301476,304,1101010
2,27009301476,304,5585510
2,27009301476,304,5592931
2,27009301476,304,6463717
2,27009301476,304,9527066
3,27009304297,304,892264
3,27009304297,304,997200
3,27009304297,304,1061339
3,27009304297,304,1113889
3,27009304297,304,9396673
3,27011056606,1629,1744220
3,27011056606,1629,1757488
3,27011056606,1629,1788537
3,27011056606,1629,1849775
3,27011056606,1629,1868517
3,27011056606,1629,1872970
3,27011056606,1629,1882615
3,27011056606,1629,1940079
3,27011056606,1629,1960089
3,27011056606,1629,1962270
3,27011056606,1629,1981189
3,27011056606,1629,2007534
3,27011056606,1629,2017333
3,27011056606,1629,2019966
3,27011056606,1629,2035628
3,27011056606,1629,2062208
3,27011056606,1629,2076030
3,27011056606,1629,5695430
3,27011056606,1629,5999609
3,27011056606,1629,8183452
3,27011056606,1629,9299908
3,27020688259,2009,637917
4,27020952500,347,837270
4,27020952500,347,840361
4,27020952500,347,860776
4,27020952500,347,887219
4,27020952500,347,914190
4,27020952500,347,952337
4,27020952500,347,963024
4,27020952500,347,963880
4,27020952500,347,1067239
4,27020952500,347,1070330
4,27020952500,347,1095595
4,27020952500,347,1101956
4,27020952500,347,1110632
4,27020952500,347,1115616
4,27020952500,347,8203609
4,27020952500,347,8203764
4,27020959097,1490,892143
4,27020959097,1490,904493
4,27020959097,1490,954495
4,27020959097,1490,972511
4,27020959097,1490,981760
4,27020959097,1490,6533681
4,27020959097,1490,6534077
4,27020959097,1490,8090537
4,27020978208,293,961803
4,27020978208,293,6391557
4,27020978208,293,9527185
4,27020988227,1345,824180
4,27020988227,1345,927360
4,27020988227,1345,1053690
4,27020989102,343,852486
4,27020989102,343,1015177
4,27020989102,343,1112941
4,27020989102,343,1134398
4,27021016160,34,981760
4,27021022215,1929,822348
4,27021022215,1929,825541
4,27021022215,1929,834484
4,27021022215,1929,834516
4,27021022215,1929,834808
4,27021022215,1929,839656
4,27021022215,1929,841025
4,27021022215,1929,860776
4,27021022215,1929,877226
4,27021022215,1929,882108
4,27021022215,1929,896085
4,27021022215,1929,898068
4,27021022215,1929,901523
4,27021022215,1929,943393
4,27021022215,1929,945294
4,27021022215,1929,951590
4,27021022215,1929,953992
4,27021022215,1929,969463
4,27021022215,1929,971195
4,27021022215,1929,976998
4,27021022215,1929,981760
4,27021022215,1929,994637
4,27021022215,1929,998119
4,27021022215,1929,1004906
4,27021022215,1929,1006062
4,27021022215,1929,1024731
4,27021022215,1929,1041100
4,27021022215,1929,1071556
4,27021022215,1929,1075637
4,27021022215,1929,1082454
4,27021022215,1929,1092424
4,27021022215,1929,1100975
4,27021022215,1929,1106523
4,27021022215,1929,1115711
4,27021022215,1929,1121384
4,27021022215,1929,6463752
4,27021022215,1929,6632301
4,27021022215,1929,9527066
4,27021028944,1173,1079622
4,27021028944,1173,9655461
4,27021051237,122,1054890
4,27021051237,122,1117860
4,27021051237,122,1130777
4,27021051237,122,9655607
4,27021060995,827,821976
4,27021060995,827,907662
4,27021060995,827,948509
4,27021060995,827,1007082
4,27021060995,827,1010440
4,27021060995,827,1115360
4,27021060995,827,1138189
4,27021090186,568,1037840
4,27021090186,568,1082032
4,27021090186,568,6548453
4,27021090189,568,834484
4,27021090189,568,853095
4,27021090189,568,857503
4,27021090189,568,866328
4,27021090189,568,872382
4,27021090189,568,894103
4,27021090189,568,900112
4,27021090189,568,906226
4,27021090189,568,913598
4,27021090189,568,915679
4,27021090189,568,918335
4,27021090189,568,951412
4,27021090189,568,1004906
4,27021090189,568,1006027
4,27021090189,568,1041259
4,27021090189,568,1110142
4,27021090189,568,6548453
4,27021090316,568,874061
4,27021090316,568,909349
4,27021090316,568,939636
4,27021090316,568,945200
4,27021090316,568,960110
4,27021090316,568,981760
4,27021090316,568,986327
4,27021090316,568,990440
4,27021090316,568,999971
4,27021090316,568,1038217
4,27021090316,568,1043590
4,27021090316,568,1062966
4,27021090316,568,1097661
4,27021090316,568,1097704
4,27021090316,568,1106523
4,27021090316,568,1107289
4,27021090316,568,6534074
4,27021090316,568,6534480
4,27021090316,568,6534552
4,27021108020,575,866227
4,27021114461,2473,822739
4,27021114461,2473,826541
4,27021114461,2473,843111
4,27021114461,2473,869216
4,27021114461,2473,908531
4,27021114461,2473,910108
4,27021114461,2473,920967
4,27021114461,2473,954642
4,27021114461,2473,1112097
4,27021114461,2473,1119051
4,27021114461,2473,5578547
4,27021114461,2473,5996380
4,27021122253,98,848355
4,27021122253,98,879948
4,27021122253,98,6704004
4,27021122253,98,9487303
3,27021140059,1060,926164
3,27021140059,1060,958663
3,27021140059,1060,5569230
4,27021162328,480,904181
4,27021162328,480,992208
4,27021162328,480,1007764
4,27021162328,480,1011918
4,27021162328,480,6442448
4,27021162328,480,8020146
4,27021162328,480,9419779
4,27021162328,480,9654905
4,27021162328,480,9655600
4,27021162328,480,9655730
4,27021169556,1916,900508
4,27021169556,1916,942693
4,27021169556,1916,960613
4,27021169556,1916,1103629
4,27021180132,432,989150
4,27021180132,432,1005172
4,27021180132,432,1029743
4,27021203242,14,834117
4,27021203242,14,835788
4,27021203242,14,849098
4,27021203242,14,870843
4,27021203242,14,871208
4,27021203242,14,878445
4,27021203242,14,883003
4,27021203242,14,889779
4,27021203242,14,890695
4,27021203242,14,910673
